2089	75411	4507778.3	Hydrocarbon Metagenomics Project	SCADC_illumina_assembly	559403314	775945	freshwater biome	anaerobic bioreactor	biological product	built environment	NA	WGS	 	 	Athabasca Oil Sands	 	Canada	 	assembled	Caffrey	720.932	0	598.074
2132	76606	4508973.3	Functional metagenomic profiling of intestinal microbiome in extreme ageing	C1.contigs	124276396	205451	terrestrial biome	organic feature	feces	human-gut	NA	WGS	 	 	Bologna	 	Italy	 	illumina	Rampelli	604.896	0	195.491
2133	76608	4508975.3	Functional metagenomic profiling of intestinal microbiome in extreme ageing	E1.contigs	230103458	574913	terrestrial biome	organic feature	feces	human-gut	NA	WGS	 	 	Bologna	 	Italy	 	illumina	Rampelli	400.24	0	171.236
2134	76609	4508976.3	Functional metagenomic profiling of intestinal microbiome in extreme ageing	E2.contigs	154470824	253707	terrestrial biome	organic feature	feces	human-gut	NA	WGS	 	 	Bologna	 	Italy	 	illumina	Rampelli	608.855	0	188.238
2135	76611	4508978.3	Functional metagenomic profiling of intestinal microbiome in extreme ageing	E4.contigs	148152950	278068	terrestrial biome	organic feature	feces	human-gut	NA	WGS	 	 	Bologna	 	Italy	 	illumina	Rampelli	532.794	0	123.445
2136	76612	4508979.3	Functional metagenomic profiling of intestinal microbiome in extreme ageing	A1.contigs	170726648	317172	terrestrial biome	organic feature	feces	human-gut	NA	WGS	 	 	Bologna	 	Italy	 	illumina	Rampelli	538.278	0	115.782
2137	76613	4508980.3	Functional metagenomic profiling of intestinal microbiome in extreme ageing	E5.contigs	147368946	261786	terrestrial biome	organic feature	feces	human-gut	NA	WGS	 	 	Bologna	 	Italy	 	illumina	Rampelli	562.937	0	105.65
2138	76615	4508982.3	mg_periphyton	RL2.trim	35270377	102621	estuarine biome	sea	sea water	microbial mat|biofilm	NA	WGS	 	 	Färjeläget	 	Sweden	 	454	Eriksson	343.696	0	601.331
2139	76617	4508984.3	mg_periphyton	RL4.trim	35432487	101750	estuarine biome	sea	sea water	microbial mat|biofilm	NA	WGS	 	 	Kalvhageorden	 	Sweden	 	454	Eriksson	348.231	14.644	688.008
2159	76829	4509196.3	Hydrocarbon Metagenomics Project	CO182.illumina	283510670	575726	terrestrial biome	coal mine	carbon dioxide-reducing sediment	miscellaneous	NA	WGS	 	730	Rockyford Standard Coal Zone	 	Canada	22	assembled	Caffrey	492.44	 	180.196
2160	76830	4509197.3	Hydrocarbon Metagenomics Project	CO183.illumina	201481830	415219	terrestrial biome	coal mine	carbon dioxide-reducing sediment	miscellaneous	NA	WGS	 	686	Rockyford Standard Coal Zone	 	Canada	22	assembled	Caffrey	485.242	0	153.727
2161	76990	4509357.3	fosmids	fosmidjoin	463077480	1881682	Large river biome	freshwater habitat	surface water	water	NA	WGS	 	 	minnesota	 	usa	 	illumina	sadowsky	246.098	0.977	243.024
2174	77147	4509514.3	Hydrocarbon Metagenomics Project	CG19 QC Reads	41742688	109108	terrestrial biome	coal mine	carbon dioxide-reducing sediment	miscellaneous	NA	WGS	 	 	San Juan basin	7.07	USA	32.6	454	Caffrey	382.581	0	341.484
2175	77148	4509515.3	Hydrocarbon Metagenomics Project	CG7 454 QC reads	50103178	124879	terrestrial biome	coal mine	carbon dioxide-reducing sediment	miscellaneous	NA	WGS	 	 	San Juan basin	7.74	USA	32.4	454	Caffrey	401.214	0	36.52
2176	77149	4509516.3	Hydrocarbon Metagenomics Project	CG8 454 QC reads	38880264	111957	terrestrial biome	coal mine	carbon dioxide-reducing sediment	miscellaneous	NA	WGS	 	 	San Juan basin	7.05	USA	31	454	Caffrey	347.279	0	124.091
2177	77504	4509871.3	SEPRL/PoultryGut2012	1-GT-1b	302786576	1887706	terrestrial biome	farm	biological product	host-associated	NA	WGS	 	 	Arkansas	 	USA	 	other	Zsak	160.399	1.346	69.942
2188	77515	4509882.3	SEPRL/PoultryGut2012	M-D-2	370139619	2218681	terrestrial biome	farm	biological product	host-associated	NA	WGS	 	 	Arkansas	 	USA	 	other	Zsak	166.829	1.446	218.817
2189	77740	4510107.3	Rabbit_ERE_project	ERE_rabbit_Pooled_Product_reads	214041412	410160	terrestrial biome	farm	feces	host-associated	NA	MT	 	 	Valencia	 	Spain	 	454	Perez Martinez	521.849	 	128.365
2195	77800	4510167.3	BP_Sediments	2011-1927_120117_SN1035_0090_AD04RJACXX_3_sequence.fastq	15429931600	152771600	marine benthic biome	ocean	marine sediment	sediment	NA	WGS	 	 	Gulf of Mexico	 	USA	 	illumina	Mason	101	26.747	639.464
2205	77993	4510360.3	Waalwater	050_greater200	33868901	122398	Large river biome	freshwater habitat	pond water	water	NA	Amplicon	 	 	Nijmegen	 	Netherlands	 	ion torrent	Sminia	276.711	10.843	49.084
2206	77995	4510362.3	Waalwater	052_greater200	29597745	102713	Large river biome	freshwater habitat	pond water	water	NA	Amplicon	 	 	Nijmegen	 	Netherlands	 	ion torrent	Sminia	288.16	11.607	51.939
2207	77998	4510365.3	Waalwater	057_greater200	28970235	103392	Large river biome	freshwater habitat	pond water	water	NA	Amplicon	 	 	Nijmegen	 	Netherlands	 	ion torrent	Sminia	280.198	10.937	72.037
2208	77999	4510366.3	Waalwater	059_greater200	37179815	132625	Large river biome	freshwater habitat	pond water	water	NA	Amplicon	 	 	Nijmegen	 	Netherlands	 	ion torrent	Sminia	280.338	11.235	75.134
2209	78000	4510367.3	Waalwater	060_greater200	36272472	130544	Large river biome	freshwater habitat	pond water	water	NA	Amplicon	 	 	Nijmegen	 	Netherlands	 	ion torrent	Sminia	277.856	11.829	67.425
2214	78493	4510860.3	metal_soil	9889_mrna	130282960	971085	Mediterranean Division (260)	mount	soil	soil	NA	WGS	 	 	Basque Country	 	Spain	 	illumina	Urich	134.162	1.464	761.338
2215	78494	4510861.3	metal_soil	9890_mrna	164461847	1217228	Mediterranean Division (260)	mount	soil	soil	NA	WGS	 	 	Basque Country	 	Spain	 	illumina	Urich	135.112	1.916	706.26
2216	78495	4510862.3	metal_soil	9891_mrna	187961203	1444412	Mediterranean Division (260)	mount	soil	soil	NA	WGS	 	 	Basque Country	 	Spain	 	illumina	Urich	130.13	1.519	774.652
2217	78496	4510863.3	metal_soil	9892_mrna	227791209	1740219	Mediterranean Division (260)	mount	soil	soil	NA	WGS	 	 	Basque Country	 	Spain	 	illumina	Urich	130.898	0.666	859.942
2218	78497	4510864.3	metal_soil	9893_mrna	179630242	1339946	Mediterranean Division (260)	mount	soil	soil	NA	WGS	 	 	Basque Country	 	Spain	 	illumina	Urich	134.058	1.95	774.073
2219	78498	4510865.3	metal_soil	9894_mrna	435139496	3293845	Mediterranean Division (260)	mount	soil	soil	NA	WGS	 	 	Basque Country	 	Spain	 	illumina	Urich	132.107	1.234	754.077
2220	78499	4510866.3	metal_soil	9895_mrna	170991962	1187603	Mediterranean Division (260)	mount	soil	soil	NA	WGS	 	 	Basque Country	 	Spain	 	illumina	Urich	143.981	2.114	797.268
2221	78500	4510867.3	metal_soil	9896_mrna	399382294	2737931	Mediterranean Division (260)	mount	soil	soil	NA	WGS	 	 	Basque Country	 	Spain	 	illumina	Urich	145.87	0	713.612
2222	78501	4510868.3	metal_soil	9897_mrna	33841658	242397	Mediterranean Division (260)	mount	soil	soil	NA	WGS	 	 	Basque Country	 	Spain	 	illumina	Urich	139.613	1.365	892.927
2227	78832	4511199.3	HKULG209_1	Chem_AS_1	1783788893	10702042	aquatic biome	wastewater treatment plant	waste water	wastewater|sludge	NA	WGS	 	 	Shanghai chemical industry	 	China	 	illumina	Zhang	166.677	0	733.237
2228	78833	4511200.3	HKULG209_1	Chem_AS_2	1833720110	10643265	aquatic biome	wastewater treatment plant	waste water	wastewater|sludge	NA	WGS	 	 	Shanghai chemical industry	 	China	 	illumina	Zhang	172.289	0	714.132
2229	78834	4511201.3	HKULG209_1	Chem_AS_3	1790290945	10443437	aquatic biome	wastewater treatment plant	waste water	wastewater|sludge	NA	WGS	 	 	Shanghai chemical industry	 	China	 	illumina	Zhang	171.427	0	723.813
2230	78835	4511202.3	HKULG209_1	Chem_AS_4	1761253320	10737272	aquatic biome	wastewater treatment plant	waste water	wastewater|sludge	NA	WGS	 	 	Shanghai chemical industry	 	China	 	illumina	Zhang	164.032	0	751.715
2231	78879	4511246.3	M3P 2012	10metavelvetg2012.contigs	99570088	400139	Large river biome	freshwater habitat	surface water	water	NA	WGS	 	 	minnesota	 	USA	 	illumina	sadowsky	248.839	0	444.14
2232	78880	4511247.3	M3P 2012	11metavelvetg2012.contigs	106484052	421565	Large river biome	freshwater habitat	surface water	water	NA	WGS	 	 	minnesota	 	USA	 	illumina	sadowsky	252.592	0	369.696
2233	78881	4511248.3	M3P 2012	1metavelvetg2012.contigs	59536578	208109	Large river biome	freshwater habitat	surface water	water	NA	WGS	 	 	minnesota	 	USA	 	illumina	sadowsky	286.084	0	363.7
2234	78883	4511250.3	M3P 2012	3metavelvetg2012.contigs	61822313	225840	Large river biome	freshwater habitat	surface water	water	NA	WGS	 	 	minnesota	 	USA	 	illumina	sadowsky	273.744	0	320.404
2235	78884	4511251.3	M3P 2012	4metavelvetg2012.contigs	59921811	222257	Large river biome	freshwater habitat	surface water	water	NA	WGS	 	 	minnesota	 	USA	 	illumina	sadowsky	269.606	0	341.324
2236	78885	4511252.3	M3P 2012	5metavelvetg2012.contigs	62133549	229476	Large river biome	freshwater habitat	surface water	water	NA	WGS	 	 	minnesota	 	USA	 	illumina	sadowsky	270.763	0	445.247
2237	78886	4511253.3	M3P 2012	65metavelvetg2012.contigs	54241936	214882	Large river biome	freshwater habitat	surface water	water	NA	WGS	 	 	minnesota	 	USA	 	illumina	sadowsky	252.427	0	509.498
2238	78887	4511254.3	M3P 2012	6metavelvetg2012.contigs	53786558	211107	Large river biome	freshwater habitat	surface water	water	NA	WGS	 	 	minnesota	 	USA	 	illumina	sadowsky	254.783	0	564.278
2239	78888	4511255.3	M3P 2012	7metavelvetg2012.contigs	50027398	197745	Large river biome	freshwater habitat	surface water	water	NA	WGS	 	 	minnesota	 	USA	 	illumina	sadowsky	252.989	0	368.162
2240	78889	4511256.3	M3P 2012	8metavelvetg2012.contigs	56610004	198570	Large river biome	freshwater habitat	surface water	water	NA	WGS	 	 	minnesota	 	USA	 	illumina	sadowsky	285.088	0	560.596
2241	78890	4511257.3	M3P 2012	9metavelvetg2012.contigs	52405453	204399	Large river biome	freshwater habitat	surface water	water	NA	WGS	 	 	minnesota	 	USA	 	illumina	sadowsky	256.388	0	377.051
2250	80526	4512893.3	Hofmockel Soil Aggregate COB KBASE	PF15-LM-July2012 / H3 kiki assembly	604280462	3400711	Temperate grasslands	terrestrial habitat	agricultural soil	soil	NA	WGS	356	0.1	Boone County, IA	7.54	USA	 	illumina	Hofmockel	177.692	 	691.873
2251	80527	4512894.3	Hofmockel Soil Aggregate COB KBASE	PF15-Micro-July2012 / H12 kiki assembly	2198552753	13683791	Temperate grasslands	terrestrial habitat	agricultural soil	soil	NA	WGS	356	0.1	Boone County, IA	7.54	USA	 	illumina	Hofmockel	160.668	 	643.977
2252	80530	4512897.3	Hofmockel Soil Aggregate COB KBASE	PF23-Micro-July2012 / H6 kiki assembly	1608066692	9783721	Temperate grasslands	terrestrial habitat	agricultural soil	soil	NA	WGS	356	0.1	Boone County, IA	7.19	USA	 	illumina	Hofmockel	164.361	 	657.472
2253	80532	4512899.3	Hofmockel Soil Aggregate COB KBASE	PF32-LM-July2012 / H8 kiki assembly	697500936	3838758	Temperate grasslands	terrestrial habitat	agricultural soil	soil	NA	WGS	356	0.1	Boone County, IA	7.69	USA	 	illumina	Hofmockel	181.7	 	619.747
2254	80533	4512900.3	Hofmockel Soil Aggregate COB KBASE	PF32-Micro-July2012 / H1 kiki assembly	2458385196	14820458	Temperate grasslands	terrestrial habitat	agricultural soil	soil	NA	WGS	356	0.1	Boone County, IA	7.69	USA	 	illumina	Hofmockel	165.878	 	690.451
2255	80535	4512902.3	Hofmockel Soil Aggregate COB KBASE	PF41-LM-July2012 / H14 kiki assembly	878093216	3536011	Temperate grasslands	terrestrial habitat	agricultural soil	soil	NA	WGS	356	0.1	Boone County, IA	7.03	USA	 	illumina	Hofmockel	248.329	 	626.777
2256	80536	4512903.3	Hofmockel Soil Aggregate COB KBASE	PF41-Micro-July2012 / H13 kiki assembly	392067455	2611397	Temperate grasslands	terrestrial habitat	agricultural soil	soil	NA	WGS	356	0.1	Boone County, IA	7.03	USA	 	illumina	Hofmockel	150.137	 	698.211
2257	80576	4512943.3	Example2	Human	1137003273	7529823	WWF biome	mammalia-associated habitat	blood	human-associated	NA	WGS	 	 	unknown	 	USA	 	ion torrent	Shcherbina	151	43.886	24.142
2265	81303	4513670.3	Testing10	Human	937383133	6043611	WWF biome	mammalia-associated habitat	blood	human-associated	NA	WGS	 	 	unknown	 	USA	 	ion torrent	Shcherbina	155.103	46.879	18.014
2266	81314	4513681.3	Testing4	Human	145099862	399671	WWF biome	mammalia-associated habitat	blood	human-associated	NA	WGS	 	 	unknown	 	USA	 	ion torrent	Shcherbina	363.048	0	29.09
2267	81315	4513682.3	Testing8	Human	127499633	351799	WWF biome	mammalia-associated habitat	blood	human-associated	NA	WGS	 	 	unknown	 	USA	 	ion torrent	Shcherbina	362.422	0	11.702
2287	83921	4516288.3	Freshwater_Lagoon_Albufera	albufera_0P1_GS725_0P1_G3ZJMUY01	87988170	253260	aquatic biome	freshwater habitat	eutrophic water	water	NA	WGS	 	 	Valencia	 	Spain	19	454	Ghai	347.422	0	929.082
2288	83922	4516289.3	Freshwater_Lagoon_Albufera	albufera_0P8_GS725_0P8_G29J7WH02	98924577	262320	aquatic biome	freshwater habitat	eutrophic water	water	NA	WGS	 	 	Valencia	 	Spain	19	454	Ghai	377.114	0	427.925
2289	83923	4516290.3	Freshwater_Lagoon_Albufera	albufera_3P0_GS725_3P0_G29J7WH02	62329627	166180	aquatic biome	freshwater habitat	eutrophic water	water	NA	WGS	 	 	Valencia	 	Spain	19	454	Ghai	375.073	0	351.845
2290	83924	4516291.3	Hypersaline_Lagoon_MarMenor	marmenor_0P1	108460613	286637	mediterranean sea biome	lagoon	hypersaline water	water	NA	WGS	 	 	Murcia	 	Spain	19.5	454	Ghai	378.39	0	380.744
2291	83925	4516292.3	Hypersaline_Lagoon_MarMenor	marmenor_0P8	66947683	182301	mediterranean sea biome	lagoon	hypersaline water	water	NA	WGS	 	 	Murcia	 	Spain	19.5	454	Ghai	367.237	2.315	753.336
2292	83926	4516293.3	Hypersaline_Lagoon_MarMenor	marmenor_3P0	67915429	262059	mediterranean sea biome	lagoon	hypersaline water	water	NA	WGS	 	 	Murcia	 	Spain	19.5	454	Ghai	259.161	4.918	408.043
2310	84038	4516405.3	S3.1	Enrichment culture	78548021	126865	Terrestrial biome	Plateau	Sediment	miscellaneous	NA	WGS	 	 	Dhanbad	 	India	 	454	Vidyarthi	619.147	0.209	173.531
2312	84174	4516541.3	Corals_Buzios_Island	Mdecactis_clean	296013683	653090	ocean biome	animal-associated habitat	organic material	host-associated	NA	WGS	 	11	Buzios Island	 	Brazil	22	454	Ottoboni	453.251	1.703	231.751
2313	84287	4516654.3	9 Olive-knots project	FRANTOIO_1	55069722	115319	Mediterranean Division (260)	farm	biological product	plant-associated	NA	Amplicon	 	 	Citta della Domenica	 	Italy	 	454	Venturi	477.542	6.698	4.542
2314	84289	4516656.3	9 Olive-knots project	FRANTOIO_3	50733828	105082	Mediterranean Division (260)	farm	biological product	plant-associated	NA	Amplicon	 	 	Citta della Domenica	 	Italy	 	454	Venturi	482.802	6.255	6.129
2315	84327	4516694.3	Corals_Buzios_Island	Mhispida_clean	317110997	710685	ocean biome	animal-associated habitat	organic material	host-associated	NA	WGS	 	11	Buzios Island	 	Brazil	22	454	Ottoboni	446.205	1.239	220.439
2322	85172	4517539.3	Ancient Oral Metagenome	B61_contigs	217445765	1099672	Temperate broadleaf and mixed forest biome	Archeological site	biofilm material	human-oral	NA	WGS	 	1	Am Kloster 9 33165 Lichtenau-Dalheim	 	Germany	 	illumina	Warinner	197.737	 	638.224
2379	87846	4520213.3	Cultures of bacteria from ikaite columns	Ikaite_cultures	75464848	192235	Marine biome	alkaline habitat	sedimentary rock	sediment	NA	Amplicon	 	 	Ikaite columns, Ikka Fjord	10	Greenland	6	pyrosequencing	Stougaard	392.566	7.05	8.174
2380	87914	4520281.3	Sweetwater Wetlands 3	microbial_dsRNA_withmatchtoDNA	16684528	136225	aquatic habitat	wetland	water	water	NA	MT	 	 	Sweetwater Wetlands, Tucson, AZ	 	USA	 	other	Parker	122.478	3.994	547.174
2475	88135	4520502.3	ASPIRE project, cruise 2010, Amundsen, Phaeocystis bloom	ASPIRE_PERFECT	3043807855	18894020	marine biome	aquatic habitat	Water	water	NA	WGS	 	10	Amundsen	 	Antarctica	 	illumina	Delmont	161.099	16.675	339.075
2576	90733	4523100.3	Hydrocarbon Metagenomics Project	H1C.454AllContigs_Singletons	275213402	351120	terrestrial biome	oil reservoir	sandstone	miscellaneous	NA	WGS	 	0	Horse River, Fort McMurray, AB	 	Canada	36	assembled	Caffrey	783.816	0	300.822
2577	90734	4523101.3	Hydrocarbon Metagenomics Project	H1C 454 QC Reads	423985802	548460	terrestrial biome	oil reservoir	sandstone	miscellaneous	NA	WGS	 	0	Horse River, Fort McMurray, AB	 	Canada	36	454	Caffrey	773.048	0	331.183
2578	90736	4523103.3	Hydrocarbon Metagenomics Project	H1R 454 QC Reads	340253804	436518	terrestrial biome	oil reservoir	sandstone	miscellaneous	NA	WGS	 	0	Horse River, Fort McMurray, AB	 	Canada	25	454	Caffrey	779.473	0	590.757
2579	90737	4523104.3	Hydrocarbon Metagenomics Project	H1R.454AllContigs_Singletons	263702458	343901	terrestrial biome	oil reservoir	sandstone	miscellaneous	NA	WGS	 	0	Horse River, Fort McMurray, AB	 	Canada	25	assembled	Caffrey	766.798	0	642.324
2586	91670	4524037.3	Hydrocarbon Metagenomics Project	PW_MHGC_2012April2_454Illumina	1086015217	1660184	terrestrial biome	oil reservoir	oil field production water	miscellaneous	NA	WGS	 	800	Medicine Hat Glauconitic  field	7.5	Canada	30	assembled	Caffrey	654.154	0	683.223
2594	92604	4524971.3	anaerobic-anoxic sludge community	cb160	2746560464	16897424	aquatic biome	microbial feature	sludge	wastewater|sludge	NA	WGS	 	 	shenzhen xili	 	China	 	illumina	lv	162.543	0	656.034
2595	92974	4525341.3	Oalg_sanger_metagenome	oalg_sanger_metagenome	203234216	286479	marine biome	coast	marine sediment	host-associated	NA	WGS	 	 	Elba, Sant Andrea	 	Italy	 	sanger	Dubilier	709.421	5.581	396.418
2602	93155	4525522.3	Salivary Virome Dynamics Study	Subject1D30noon_Virome	73447308	461856	terrestrial biome	human-associated habitat	saliva	human-oral	NA	WGS	 	 	California	 	United States of America	 	ion torrent	Pride	159.026	4.346	336.131
2606	93163	4525530.3	Salivary Virome Dynamics Study	Subject1D7noon_Virome	65799864	363868	terrestrial biome	human-associated habitat	saliva	human-oral	NA	WGS	 	 	California	 	United States of America	 	ion torrent	Pride	180.834	3.755	427.604
2609	93169	4525536.3	Salivary Virome Dynamics Study	Subject2D1noon_Virome	102928759	595917	terrestrial biome	human-associated habitat	saliva	human-oral	NA	WGS	 	 	California	 	United States of America	 	ion torrent	Pride	172.723	1.534	307.611
2622	93195	4525562.3	Salivary Virome Dynamics Study	Subject3D2_Virome	104732596	633427	terrestrial biome	human-associated habitat	saliva	human-oral	NA	WGS	 	 	California	 	United States of America	 	ion torrent	Pride	165.343	1.432	231.52
2635	93220	4525587.3	Salivary Virome Dynamics Study	Subject4D30noon_16S	17716229	102459	terrestrial biome	human-associated habitat	saliva	human-oral	NA	Amplicon	 	 	California	 	United States of America	 	ion torrent	Pride	172.91	7.564	19.425
2646	93255	4525622.3	Salivary Virome Dynamics Study	Subject6D1AM_Virome	73347981	427284	terrestrial biome	human-associated habitat	saliva	human-oral	NA	WGS	 	 	California	 	United States of America	 	ion torrent	Pride	171.661	2.767	208.529
2649	93263	4525630.3	Salivary Virome Dynamics Study	Subject6D30AM_Virome	59047809	340094	terrestrial biome	human-associated habitat	saliva	human-oral	NA	WGS	 	 	California	 	United States of America	 	ion torrent	Pride	173.622	9.666	382.77
2654	93277	4525644.3	Salivary Virome Dynamics Study	Subject7D1AM_Virome	85852810	496836	terrestrial biome	human-associated habitat	saliva	human-oral	NA	WGS	 	 	California	 	United States of America	 	ion torrent	Pride	172.799	2.004	175.37
2664	93313	4525680.3	Salivary Virome Dynamics Study	Subject8D60AM_Virome	82166613	420656	terrestrial biome	human-associated habitat	saliva	human-oral	NA	WGS	 	 	California	 	United States of America	 	ion torrent	Pride	195.33	2.577	297.806
2666	93500	4525867.3	S3.1	Formation water	442609736	784809	Aquatic biome	Plateau	Rock	miscellaneous	NA	WGS	 	 	Dhanbad	 	India	 	454	Vidyarthi	563.971	7.636	335.533
2685	95285	4527652.3	Functional_Diversity_Soil	Wheat-72	39046366	113014	terrestrial biome	farm soil	soil	soil	NA	WGS	60	 	Bjornstorp	6.535	Sweden	 	454	Hedlund	345.5	0	442.967
2686	95332	4527699.3	POME Metagenome	UKE_Metagenome	805800309	377333	cropland biome	industrial wastewate treatment plant	agricultural waste	wastewater|sludge	NA	WGS	 	 	Ulu Kanchong	 	Malaysia	 	illumina	Gan	2135.515	 	610.699
2687	95531	4527898.3	Hydrocarbon Metagenomics Project	2012TP6_6m.illumina.contigs	1282251329	2390992	freshwater biome	mine tailing	waste water	wastewater|sludge	NA	WGS	 	6	Alberta	7	Canada	 	assembled	Caffrey	536.284	0	680.333
2688	95532	4527899.3	Hydrocarbon Metagenomics Project	PW_MHGC_2012April2.illumina454.contigs	1016013115	1486765	terrestrial biome	oil reservoir	oil field production water	miscellaneous	NA	WGS	 	800	Medicine Hat Glauconitic  field	7.5	Canada	30	assembled	Caffrey	683.372	0	680.968
2689	95533	4527900.3	Hydrocarbon Metagenomics Project	Toluene.illumina454Fosmid.contigs	605644020	727349	freshwater biome	anaerobic bioreactor	biological product	built environment	NA	WGS	1084	0	Calgary	7	Canada	25	assembled	Caffrey	832.673	0	654.724
2690	95603	4527970.3	TwoMember Culture	TwoMemberCulture	52520090	339838	marine salt marsh biome	saline marsh	saline water	microbial mat|biofilm	NA	WGS	 	 	University of Oklahoma	 	USA	 	illumina	Stamps	154.544	 	45.019
2701	96361	4528728.3	Wild mice enterotypes	C1220	129756632	161004	terrestrial biome	organic feature	organic material	host-associated	NA	WGS	 	 	Ploen	 	Germany	 	illumina	Baines	805.922	 	148.53
2702	96362	4528729.3	Wild mice enterotypes	C1221	119956533	168808	terrestrial biome	organic feature	organic material	host-associated	NA	WGS	 	 	Ploen	 	Germany	 	illumina	Baines	710.609	 	200.576
2703	96363	4528730.3	Wild mice enterotypes	C1222	188500012	574218	terrestrial biome	organic feature	organic material	host-associated	NA	WGS	 	 	Ploen	 	Germany	 	illumina	Baines	328.273	 	270.697
2704	96364	4528731.3	Wild mice enterotypes	C1223	242605462	1117827	terrestrial biome	organic feature	organic material	host-associated	NA	WGS	 	 	Ploen	 	Germany	 	illumina	Baines	217.033	 	253.847
2705	96365	4528732.3	Wild mice enterotypes	C1224	131175401	346730	terrestrial biome	organic feature	organic material	host-associated	NA	WGS	 	 	Ploen	 	Germany	 	illumina	Baines	378.321	 	136.018
2706	96366	4528733.3	Wild mice enterotypes	C1225	118927889	184715	terrestrial biome	organic feature	organic material	host-associated	NA	WGS	 	 	Ploen	 	Germany	 	illumina	Baines	643.845	 	187.879
2707	96367	4528734.3	Wild mice enterotypes	C1226	119932702	155824	terrestrial biome	organic feature	organic material	host-associated	NA	WGS	 	 	Ploen	 	Germany	 	illumina	Baines	769.668	 	231.011
2708	96368	4528735.3	Wild mice enterotypes	C1227	147954096	203543	terrestrial biome	organic feature	organic material	host-associated	NA	WGS	 	 	Ploen	 	Germany	 	illumina	Baines	726.894	 	204.4
2709	96369	4528736.3	Wild mice enterotypes	C1228	131012946	179629	terrestrial biome	organic feature	organic material	host-associated	NA	WGS	 	 	Ploen	 	Germany	 	illumina	Baines	729.353	 	208.343
2710	96370	4528737.3	Wild mice enterotypes	C1229	116036273	205592	terrestrial biome	organic feature	organic material	host-associated	NA	WGS	 	 	Ploen	 	Germany	 	illumina	Baines	564.401	 	216.436
2711	96371	4528738.3	Wild mice enterotypes	C1230	116014755	153818	terrestrial biome	organic feature	organic material	host-associated	NA	WGS	 	 	Ploen	 	Germany	 	illumina	Baines	754.234	 	212.35
2712	96372	4528739.3	Wild mice enterotypes	C1231	165017679	223013	terrestrial biome	organic feature	organic material	host-associated	NA	WGS	 	 	Ploen	 	Germany	 	illumina	Baines	739.946	 	204.061
2713	96373	4528740.3	Wild mice enterotypes	C1232	141893546	164361	terrestrial biome	organic feature	organic material	host-associated	NA	WGS	 	 	Ploen	 	Germany	 	illumina	Baines	863.304	 	138.981
2714	96374	4528741.3	Wild mice enterotypes	C1233	178586899	282510	terrestrial biome	organic feature	organic material	host-associated	NA	WGS	 	 	Ploen	 	Germany	 	illumina	Baines	632.144	 	230.842
2715	96375	4528742.3	Wild mice enterotypes	C1234	90347526	127821	terrestrial biome	organic feature	organic material	host-associated	NA	WGS	 	 	Ploen	 	Germany	 	illumina	Baines	706.829	 	90.367
2716	96376	4528743.3	Wild mice enterotypes	C1235	135516320	292813	terrestrial biome	organic feature	organic material	host-associated	NA	WGS	 	 	Ploen	 	Germany	 	illumina	Baines	462.808	 	243.931
2717	96379	4528746.3	Wild mice enterotypes	C1238	144419325	172270	terrestrial biome	organic feature	organic material	host-associated	NA	WGS	 	 	Ploen	 	Germany	 	illumina	Baines	838.331	 	233.588
2718	96380	4528747.3	Wild mice enterotypes	C1239	126436911	169215	terrestrial biome	organic feature	organic material	host-associated	NA	WGS	 	 	Ploen	 	Germany	 	illumina	Baines	747.197	 	224.708
2719	96381	4528748.3	Wild mice enterotypes	C1240	134632504	296881	terrestrial biome	organic feature	organic material	host-associated	NA	WGS	 	 	Ploen	 	Germany	 	illumina	Baines	453.49	 	135.184
2720	96382	4528749.3	Wild mice enterotypes	C1241	138049815	165482	terrestrial biome	organic feature	organic material	host-associated	NA	WGS	 	 	Ploen	 	Germany	 	illumina	Baines	834.229	 	228.635
2721	96383	4528750.3	Wild mice enterotypes	C1242	172818770	182522	terrestrial biome	organic feature	organic material	host-associated	NA	WGS	 	 	Ploen	 	Germany	 	illumina	Baines	946.838	 	233.017
2722	96384	4528751.3	Wild mice enterotypes	C1243	152877234	203838	terrestrial biome	organic feature	organic material	host-associated	NA	WGS	 	 	Ploen	 	Germany	 	illumina	Baines	749.994	 	220.764
2755	96570	4528937.3	Functional_Diversity_Soil	Grass-8	36451314	105580	terrestrial biome	farm soil	soil	soil	NA	WGS	41	 	Bjornstorp	7.065	Sweden	 	454	Hedlund	345.248	0	557.306
2756	96870	4529237.3	Metegenomic shotgun sequencing of circulating DNA in cardiovascular disease patients	barcode1	30596765	190581	terrestrial biome	plain	biological product	human-associated	Helathy	Amplicon	 	 	Madurai, India	 	India	37	ion torrent	Rajendhran	160.545	1.762	41.154
2757	96871	4529238.3	Metegenomic shotgun sequencing of circulating DNA in cardiovascular disease patients	barcode2	24560379	135900	terrestrial biome	plain	biological product	human-associated	Helathy	Amplicon	 	 	Madurai, India	 	India	37	ion torrent	Rajendhran	180.724	2.522	20.387
2758	96872	4529239.3	Metegenomic shotgun sequencing of circulating DNA in cardiovascular disease patients	barcode4	27450026	169011	terrestrial biome	plain	biological product	human-associated	Helathy	Amplicon	 	 	Madurai, India	 	India	37	ion torrent	Rajendhran	162.416	1.611	42.476
