4242	165356	4597723.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	GRAD78	24595879	174941	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	140.595	7.399	8.846	
4243	165357	4597724.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	DOSC35	14623603	118029	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	123.898	5.538	3.67	
4244	165360	4597727.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	FO29.12	55219116	274439	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Bar Harbor, ME	 	USA	37	illumina	Turnbaugh	201.207	5.458	14.16	
4245	165363	4597730.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	MO1.12	42715107	212382	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Bar Harbor, ME	 	USA	37	illumina	Turnbaugh	201.124	5.585	11.475	
4246	165365	4597732.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	FO17.14	41602213	206417	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Bar Harbor, ME	 	USA	37	illumina	Turnbaugh	201.545	3.874	7.132	
4247	165366	4597733.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	KO128	29187447	202072	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	144.441	5.629	10.42	
4248	165367	4597734.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	DOSC303	15277064	120061	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	127.244	5.185	7.732	
4249	165371	4597738.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	DOSC475	16734430	135573	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	123.435	5.057	5.404	
4250	165372	4597739.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	KO161	45351335	312756	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	145.005	5.69	9.569	
4251	165374	4597741.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	DOSC212	14691810	117448	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	125.092	5.244	6.151	
4252	165375	4597742.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	MO13.13	76178133	378506	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Bar Harbor, ME	 	USA	37	illumina	Turnbaugh	201.26	4.819	11.459	
4253	165378	4597745.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	FO20.14	38790280	192455	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Bar Harbor, ME	 	USA	37	illumina	Turnbaugh	201.555	4.798	16.677	
4254	165380	4597747.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	MO8.14	20613849	102263	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Bar Harbor, ME	 	USA	37	illumina	Turnbaugh	201.577	4.002	10.607	
4255	165381	4597748.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	DOSC105	13061739	104224	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	125.324	5.708	5.169	
4256	165382	4597749.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	DOE34	15491016	103475	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Bar Harbor, ME	 	USA	37	illumina	Turnbaugh	149.708	5.84	7.833	
4257	165383	4597750.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	GRAD31	42592901	308713	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	137.969	6.132	3.439	
4258	165384	4597751.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	MO19.11	37348090	185615	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Bar Harbor, ME	 	USA	37	illumina	Turnbaugh	201.213	4.234	11.278	
4259	165385	4597752.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	FO3.11	32352856	160778	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Bar Harbor, ME	 	USA	37	illumina	Turnbaugh	201.227	4.263	9.965	
4260	165387	4597754.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	KO76	35916401	250061	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	143.631	6.531	4.672	
4261	165389	4597756.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	MO2.16	35531553	176258	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Bar Harbor, ME	 	USA	37	illumina	Turnbaugh	201.588	4.689	17.365	
4262	165392	4597759.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	FO8.4	133366343	708577	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Bar Harbor, ME	 	USA	37	illumina	Turnbaugh	188.217	7.968	13.14	
4263	165393	4597760.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	DOSC518	19178654	154577	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	124.072	5.206	5.339	
4264	165394	4597761.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	DOSC179	15373443	125068	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	122.921	3.326	10.131	
4265	165398	4597765.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	DOSC440	19349715	154730	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	125.055	6.045	5.817	
4266	165400	4597767.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	DOSC336	19917001	159231	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	125.082	4.261	16.21	
4267	165401	4597768.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	DOSC491	21294273	171236	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	124.356	5.409	3.707	
4268	165403	4597770.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	CCFND73	34230844	172978	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Bar Harbor, ME	 	USA	37	illumina	Turnbaugh	197.891	6.968	7.497	
4269	165405	4597772.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	DOSC269	14240600	113849	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	125.083	5.77	4.115	
4270	165407	4597774.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	DOSC447	25875868	206756	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	125.152	4.534	13.613	
4271	165411	4597778.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	DOSC496	14037134	114277	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	122.834	4.286	7.125	
4272	165414	4597781.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	KO166	64786883	448414	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	144.48	6.172	10.997	
4273	165415	4597782.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	FO20.13	26726075	132838	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Bar Harbor, ME	 	USA	37	illumina	Turnbaugh	201.193	4.656	5.036	
4274	165417	4597784.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	FO9.14	52427793	260147	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Bar Harbor, ME	 	USA	37	illumina	Turnbaugh	201.531	4.364	7.343	
4275	165419	4597786.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	DOSC215	14342885	115335	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	124.358	5.301	6.934	
4276	165421	4597788.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	MO8.13	48759441	242197	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Bar Harbor, ME	 	USA	37	illumina	Turnbaugh	201.321	4.058	8.513	
4277	165424	4597791.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	DOE33	26119640	174483	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Bar Harbor, ME	 	USA	37	illumina	Turnbaugh	149.697	6.499	7.282	
4278	165425	4597792.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	FO3.16	26025903	129133	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Bar Harbor, ME	 	USA	37	illumina	Turnbaugh	201.543	3.68	8.894	
4279	165426	4597793.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	MO19.16	43064285	213584	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Bar Harbor, ME	 	USA	37	illumina	Turnbaugh	201.627	3.93	11.227	
4280	165428	4597795.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	KO71	29706047	204672	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	145.14	6.341	6.92	
4281	165430	4597797.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	MO2.11	36769282	182758	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Bar Harbor, ME	 	USA	37	illumina	Turnbaugh	201.191	4.97	10.549	
4282	165432	4597799.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	GRAD95	64350687	457477	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	140.664	6.707	5.711	
4283	165433	4597800.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	KO114	36692604	251915	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	145.655	8.037	8.504	
4284	165436	4597803.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	FO3.9	46582623	247988	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Bar Harbor, ME	 	USA	37	illumina	Turnbaugh	187.842	8.169	8.522	
4285	165437	4597804.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	DOSC511	23575546	189863	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	124.171	4.728	3.522	
4286	165438	4597805.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	DOE41	17968089	119998	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Bar Harbor, ME	 	USA	37	illumina	Turnbaugh	149.737	7.358	5.676	
4287	165439	4597806.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	DOSC170	13732124	109922	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	124.926	5.135	6.497	
4288	165442	4597809.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	DOSC449	20645372	166756	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	123.806	4.628	12.686	
4289	165444	4597811.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	DOSC498	16173734	129687	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	124.714	4.799	5.149	
4290	165445	4597812.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	KO168	49880482	344480	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	144.799	5.021	9.324	
4291	165447	4597814.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	MO14.11	20709783	102914	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Bar Harbor, ME	 	USA	37	illumina	Turnbaugh	201.234	4.759	9.238	
4292	165448	4597815.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	FO27.16	27023611	134130	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Bar Harbor, ME	 	USA	37	illumina	Turnbaugh	201.473	4.064	9.959	
4293	165451	4597818.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	DOSC75	14614348	117002	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	124.907	5.321	6.111	
4294	165454	4597821.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	FO4.13	40466736	201121	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Bar Harbor, ME	 	USA	37	illumina	Turnbaugh	201.206	4.448	8.313	
4295	165455	4597822.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	DOSC392	16928908	134014	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	126.322	4.368	5.533	
4296	165456	4597823.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	DOSC435	16693638	134384	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	124.223	5.638	4.28	
4297	165458	4597825.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	MO6.9	36117032	184801	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Bar Harbor, ME	 	USA	37	illumina	Turnbaugh	195.437	9.308	5.665	
4298	165459	4597826.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	DOSC343	31449820	249175	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	126.216	4.636	6.935	
4299	165460	4597827.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	FO13.12	41605644	206801	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Bar Harbor, ME	 	USA	37	illumina	Turnbaugh	201.187	4.847	23.458	
4300	165461	4597828.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	MO20.15	61000108	302623	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Bar Harbor, ME	 	USA	37	illumina	Turnbaugh	201.571	4.404	19.634	
4301	165463	4597830.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	MO5.14	38050730	188765	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Bar Harbor, ME	 	USA	37	illumina	Turnbaugh	201.577	5.11	14.779	
4302	165464	4597831.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	FO27.11	39605657	196833	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Bar Harbor, ME	 	USA	37	illumina	Turnbaugh	201.215	5.49	13.175	
4303	165465	4597832.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	FO4.4	61835143	328895	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Bar Harbor, ME	 	USA	37	illumina	Turnbaugh	188.009	6.623	7.111	
4304	165466	4597833.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	MO14.16	47804333	237161	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Bar Harbor, ME	 	USA	37	illumina	Turnbaugh	201.569	3.572	14.608	
4305	165467	4597834.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	DOSC72	16422069	130730	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	125.618	4.439	6	
4306	165469	4597836.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	DOSC432	17022466	134061	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	126.976	3.973	10.039	
4307	165470	4597837.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	FO4.14	24573524	121899	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Bar Harbor, ME	 	USA	37	illumina	Turnbaugh	201.589	3.89	8.486	
4308	165471	4597838.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	DOSC395	17346010	136684	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	126.906	4.787	7.852	
4309	165473	4597840.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	KO78	33399214	233488	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	143.045	5.646	4.093	
4310	165475	4597842.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	MO20.12	39877993	198207	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Bar Harbor, ME	 	USA	37	illumina	Turnbaugh	201.194	5.337	20.255	
4311	165477	4597844.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	FO13.15	24004685	119071	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Bar Harbor, ME	 	USA	37	illumina	Turnbaugh	201.6	4.591	19.039	
4312	165478	4597845.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	DOSC344	15553681	124752	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	124.677	6.608	4.167	
4313	165479	4597846.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	MO5.13	33030323	164182	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Bar Harbor, ME	 	USA	37	illumina	Turnbaugh	201.181	4.879	13.071	
4314	165480	4597847.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	GRAD92	48107349	346127	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	138.988	6.263	4.335	
4315	165482	4597849.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	KO113	25906990	180858	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	143.245	7.306	5.114	
4316	165484	4597851.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	DOSC260	12953933	103448	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	125.222	4.444	7.192	
4317	165485	4597852.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	DOSC516	15937127	128474	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	124.049	4.695	8.395	
4318	165489	4597856.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	DOSC177	12921208	104537	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	123.604	5.886	4.581	
4319	165490	4597857.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	MO1.4	419424906	2238288	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Bar Harbor, ME	 	USA	37	illumina	Turnbaugh	187.386	9.308	8.73	
4320	165491	4597858.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	DOSC338	20538020	163931	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	125.285	5.514	3.792	
4321	165492	4597859.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	KO69	27334563	187944	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	145.44	5.067	14.493	
4322	165493	4597860.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	DOSC355	15029617	120811	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	124.406	4.776	3.419	
4323	165494	4597861.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	DOSC384	18240450	145703	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	125.189	5.641	6.67	
4324	165495	4597862.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	DOSC423	16955128	137820	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	123.024	3.153	4.347	
4325	165496	4597863.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	MO5.8	40266706	214665	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Bar Harbor, ME	 	USA	37	illumina	Turnbaugh	187.579	7.981	17.851	
4326	165499	4597866.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	DOSC63	13284833	106766	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	124.429	3.769	5.418	
4327	165501	4597868.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	FO10.8	33980726	181412	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Bar Harbor, ME	 	USA	37	illumina	Turnbaugh	187.312	7.059	4.577	
4328	165502	4597869.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	KO15	38146260	263996	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	144.496	7.712	16.057	
4329	165505	4597872.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	FO18.14	48588767	241099	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Bar Harbor, ME	 	USA	37	illumina	Turnbaugh	201.53	4.782	15.818	
4330	165509	4597876.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	DOSC507	23054694	186483	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	123.629	4.081	5.12	
4331	165510	4597877.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	MO21.11	50752909	252240	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Bar Harbor, ME	 	USA	37	illumina	Turnbaugh	201.209	5.207	11.243	
4332	165511	4597878.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	FO12.16	36009070	178666	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Bar Harbor, ME	 	USA	37	illumina	Turnbaugh	201.544	4.456	14.024	
4333	165514	4597881.3	MTR_GeMS_RNA	rb04R	4196680229	27130482	Small river biome	biofilm	surface water	microbial mat|biofilm	NA	MT	 	0.005	West Virginia	 	USA	 	illumina	Bier	154.685	1.331	457.801	
4334	165515	4597882.3	MTR_GeMS_RNA	rb07R	5281933842	35213175	Small river biome	biofilm	surface water	microbial mat|biofilm	NA	MT	 	0.005	West Virginia	 	USA	 	illumina	Bier	149.999	1.818	655.091	
4335	165516	4597883.3	MTR_GeMS_RNA	rb10R	4300772891	27873102	Small river biome	biofilm	surface water	microbial mat|biofilm	NA	MT	 	0.005	West Virginia	 	USA	 	illumina	Bier	154.298	1.911	633.766	
4336	165517	4597884.3	MTR_GeMS_RNA	rb15R	3945611568	25316680	Small river biome	biofilm	surface water	microbial mat|biofilm	NA	MT	 	0.005	West Virginia	 	USA	 	illumina	Bier	155.85	2.307	1054.285	
4337	165518	4597885.3	MTR_GeMS_RNA	rb17R	4462851796	29439953	Small river biome	biofilm	surface water	microbial mat|biofilm	NA	MT	 	0.005	West Virginia	 	USA	 	illumina	Bier	151.592	1.727	353.915	
4338	165519	4597886.3	MTR_GeMS_RNA	rb20R	4566939489	30010263	Small river biome	biofilm	surface water	microbial mat|biofilm	NA	MT	 	0.005	West Virginia	 	USA	 	illumina	Bier	152.179	1.39	367.468	
4339	165585	4597952.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	KO8	39244425	270830	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	144.904	6.295	12.228	
4340	165587	4597954.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	KO89	36868870	250788	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	147.012	6.331	19.153	
4341	165588	4597955.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	KO58	28661759	198541	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	144.362	6.645	14.821	
4342	165589	4597956.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	DOSC364	18552367	149113	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Boston, MA	 	USA	37	illumina	Turnbaugh	124.418	5.186	3.94	
4343	165593	4597960.3	High-fat high-sugar diets dominate host genotype in shaping the murine gut microbiota 	MO28.13	46875734	233103	terrestrial biome	mammalia-associated habitat	feces	host-associated	NA	Amplicon	 	 	Bar Harbor, ME	 	USA	37	illumina	Turnbaugh	201.095	4.704	19.33	
